<TICKER>,<PER>,<DATE>,<TIME>,<LAST>,<VOL>
RUBON=MCX,0,20130802,11:11:31,33.086500000,200 000
RUBON=MCX,0,20130802,11:11:31,33.086500000,31 000
RUBON=MCX,0,20130802,11:12:03,33.089000000,742 000
RUBON=MCX,0,20130802,11:12:03,33.089000000,95 000
RUBON=MCX,0,20130802,11:12:03,33.089000000,1 000
RUBON=MCX,0,20130802,11:12:03,33.089000000,44 000
RUBON=MCX,0,20130802,11:12:04,33.088500000,53 000
RUBON=MCX,0,20130802,11:12:04,33.088500000,53 000
RUBON=MCX,0,20130802,11:12:05,33.088500000,66 000
RUBON=MCX,0,20130802,11:12:05,33.088500000,13 000
RUBON=MCX,0,20130802,11:12:06,33.088500000,200 000
RUBON=MCX,0,20130802,11:12:13,33.089000000,184 000
RUBON=MCX,0,20130802,11:12:19,33.088500000,200 000
RUBON=MCX,0,20130802,11:12:19,33.089000000,64 000
RUBON=MCX,0,20130802,11:12:21,33.089000000,500 000
RUBON=MCX,0,20130802,11:12:28,33.087000000,1 000
RUBON=MCX,0,20130802,11:12:29,33.090000000,400 000
RUBON=MCX,0,20130802,11:12:36,33.090000000,15 000
RUBON=MCX,0,20130802,11:12:36,33.088500000,1 000
RUBON=MCX,0,20130802,11:12:45,33.090000000,140 000
RUBON=MCX,0,20130802,11:12:48,33.088500000,1 000
RUBON=MCX,0,20130802,11:12:50,33.088500000,59 000
RUBON=MCX,0,20130802,11:12:50,33.088500000,200 000
RUBON=MCX,0,20130802,11:12:50,33.087500000,200 000
RUBON=MCX,0,20130802,11:12:50,33.087000000,41 000
RUBON=MCX,0,20130802,11:12:53,33.090000000,8 000
RUBON=MCX,0,20130802,11:12:53,33.090000000,3 000
RUBON=MCX,0,20130802,11:12:54,33.090000000,434 000
RUBON=MCX,0,20130802,11:12:54,33.090000000,1 000
RUBON=MCX,0,20130802,11:12:54,33.090000000,100 000
RUBON=MCX,0,20130802,11:12:54,33.090000000,50 000
RUBON=MCX,0,20130802,11:12:54,33.090000000,115 000
RUBON=MCX,0,20130802,11:12:58,33.090000000,385 000
RUBON=MCX,0,20130802,11:12:58,33.091000000,1 000
RUBON=MCX,0,20130802,11:12:58,33.091000000,1 000
