<TICKER>,<PER>,<DATE>,<TIME>,<LAST>,<VOL>
GAZP,0,20130902,10:19:34,131.990000000,1 500
GAZP,0,20130902,10:19:34,131.970000000,40
GAZP,0,20130902,10:19:36,132.010000000,10
GAZP,0,20130902,10:19:37,132.010000000,90
GAZP,0,20130902,10:19:37,132.000000000,500
GAZP,0,20130902,10:19:37,132.000000000,1 500
GAZP,0,20130902,10:19:37,132.000000000,300
GAZP,0,20130902,10:19:37,131.990000000,340
GAZP,0,20130902,10:19:37,131.990000000,500
GAZP,0,20130902,10:19:37,131.970000000,60
GAZP,0,20130902,10:19:37,131.930000000,100
GAZP,0,20130902,10:19:37,131.910000000,10
GAZP,0,20130902,10:19:37,131.910000000,2 800
GAZP,0,20130902,10:19:39,131.990000000,500
GAZP,0,20130902,10:19:40,132.020000000,400
GAZP,0,20130902,10:19:40,132.030000000,1 500
GAZP,0,20130902,10:19:40,132.030000000,1 500
GAZP,0,20130902,10:19:40,132.030000000,3 030
GAZP,0,20130902,10:19:41,132.000000000,200
GAZP,0,20130902,10:19:41,131.990000000,200
GAZP,0,20130902,10:19:41,131.980000000,300
GAZP,0,20130902,10:19:41,131.980000000,7 500
GAZP,0,20130902,10:19:41,131.970000000,500
GAZP,0,20130902,10:19:41,131.900000000,500
GAZP,0,20130902,10:19:41,131.900000000,10
GAZP,0,20130902,10:19:41,131.880000000,10
GAZP,0,20130902,10:19:41,131.810000000,650
GAZP,0,20130902,10:19:43,131.980000000,300
GAZP,0,20130902,10:19:43,131.980000000,500
GAZP,0,20130902,10:19:43,131.970000000,500
GAZP,0,20130902,10:19:43,131.970000000,7 500
GAZP,0,20130902,10:19:43,131.870000000,1 070
GAZP,0,20130902,10:19:43,131.940000000,1 660
GAZP,0,20130902,10:19:43,131.940000000,1 500
GAZP,0,20130902,10:19:43,131.940000000,640
GAZP,0,20130902,10:19:43,131.940000000,860
GAZP,0,20130902,10:19:43,131.940000000,500
GAZP,0,20130902,10:19:43,131.970000000,1 500
GAZP,0,20130902,10:19:43,131.980000000,940
GAZP,0,20130902,10:19:55,131.960000000,410
GAZP,0,20130902,10:20:07,131.970000000,200
GAZP,0,20130902,10:20:07,131.970000000,2 200
GAZP,0,20130902,10:20:07,131.960000000,6 150
GAZP,0,20130902,10:20:07,131.900000000,20
GAZP,0,20130902,10:20:09,131.940000000,500
GAZP,0,20130902,10:20:09,131.960000000,1 450
GAZP,0,20130902,10:20:09,131.960000000,90
GAZP,0,20130902,10:20:09,131.990000000,20
GAZP,0,20130902,10:20:09,132.050000000,500
GAZP,0,20130902,10:20:09,132.060000000,30
GAZP,0,20130902,10:20:10,132.090000000,100
GAZP,0,20130902,10:20:10,132.090000000,700
GAZP,0,20130902,10:20:11,132.100000000,10
GAZP,0,20130902,10:20:11,132.100000000,30
GAZP,0,20130902,10:20:11,132.120000000,200
GAZP,0,20130902,10:20:11,132.130000000,200
GAZP,0,20130902,10:20:12,132.130000000,500
GAZP,0,20130902,10:20:14,132.100000000,1 450
GAZP,0,20130902,10:20:14,132.090000000,680
GAZP,0,20130902,10:20:14,131.990000000,1 330
GAZP,0,20130902,10:20:14,131.990000000,500
GAZP,0,20130902,10:20:14,131.980000000,400
GAZP,0,20130902,10:20:14,131.910000000,2 620
GAZP,0,20130902,10:20:14,131.900000000,8 860
GAZP,0,20130902,10:20:14,131.890000000,400
